CustomerID,LastPurchaseDate,RecencyDays,Churn
16335,08-11-2020,52,0
16336,02-12-2020,28,0
16337,21-12-2020,9,0
16338,25-12-2020,5,0
16339,28-12-2020,2,0
16340,02-12-2020,28,0
16341,01-12-2020,29,0
16342,19-12-2020,11,0
16343,22-09-2020,99,1
16344,13-12-2020,17,0
16345,31-10-2020,60,0
16346,03-12-2020,27,0
16347,28-12-2020,2,0
16348,10-10-2020,81,0
16349,24-11-2020,36,0
16350,20-12-2020,10,0
16351,15-12-2020,15,0
16352,06-12-2020,24,0
16353,03-12-2020,27,0
16354,25-11-2020,35,0
16355,28-11-2020,32,0
16356,21-11-2020,39,0
16357,09-10-2020,82,0
16358,05-12-2020,25,0
16359,27-12-2020,3,0
16360,10-12-2020,20,0
16361,22-12-2020,8,0
16362,09-12-2020,21,0
16363,13-12-2020,17,0
16364,06-10-2020,85,0
16365,06-12-2020,24,0
16366,10-12-2020,20,0
16367,20-12-2020,10,0
16368,05-12-2020,25,0
16369,29-12-2020,1,0
16370,15-12-2020,15,0
16371,06-12-2020,24,0
16372,23-12-2020,7,0
16373,22-12-2020,8,0
16374,30-12-2020,0,0
16375,23-12-2020,7,0
16376,26-12-2020,4,0
16377,23-12-2020,7,0
16378,13-10-2020,78,0
16379,18-10-2020,73,0
16380,15-11-2020,45,0
16381,21-12-2020,9,0
16382,14-12-2020,16,0
16383,21-06-2020,192,1
16384,11-12-2020,19,0
16385,28-11-2020,32,0
16386,28-10-2020,63,0
16387,08-12-2020,22,0
16388,21-12-2020,9,0
16389,28-11-2020,32,0
16390,04-12-2020,26,0
16391,17-10-2020,74,0
16392,30-12-2020,0,0
16393,30-10-2020,61,0
16394,17-12-2020,13,0
16395,11-12-2020,19,0
16396,29-10-2020,62,0
16397,19-12-2020,11,0
16398,24-11-2020,36,0
16399,30-12-2020,0,0
16400,21-12-2020,9,0
16401,26-12-2020,4,0
16402,15-12-2020,15,0
16403,21-12-2020,9,0
16404,12-12-2020,18,0
16405,03-12-2020,27,0
16406,28-12-2020,2,0
16407,14-11-2020,46,0
16408,29-11-2020,31,0
16409,13-12-2020,17,0
16410,30-11-2020,30,0
16411,29-11-2020,31,0
16412,31-10-2020,60,0
16413,09-10-2020,82,0
16414,10-12-2020,20,0
16415,11-12-2020,19,0
16416,29-12-2020,1,0
16417,25-12-2020,5,0
16418,25-11-2020,35,0
16419,30-12-2020,0,0
16420,29-10-2020,62,0
16421,24-12-2020,6,0
16422,26-12-2020,4,0
16423,09-11-2020,51,0
16424,15-12-2020,15,0
16425,17-12-2020,13,0
16426,26-11-2020,34,0
16427,24-12-2020,6,0
16428,23-12-2020,7,0
16429,09-11-2020,51,0
16430,18-09-2020,103,1
16431,20-11-2020,40,0
16432,22-12-2020,8,0
16433,16-10-2020,75,0
16434,29-12-2020,1,0
16435,14-12-2020,16,0
16436,25-12-2020,5,0
16437,16-12-2020,14,0
16438,13-11-2020,47,0
16439,21-10-2020,70,0
16440,23-11-2020,37,0
16441,10-12-2020,20,0
16442,30-12-2020,0,0
16443,18-12-2020,12,0
16444,19-12-2020,11,0
16445,10-12-2020,20,0
16446,28-12-2020,2,0
16447,16-12-2020,14,0
16448,08-12-2020,22,0
16449,20-10-2020,71,0
16450,30-10-2020,61,0
16451,30-12-2020,0,0
16452,20-12-2020,10,0
16453,30-12-2020,0,0
16454,29-12-2020,1,0
16455,29-12-2020,1,0
16456,03-12-2020,27,0
16457,22-12-2020,8,0
16458,25-12-2020,5,0
16459,18-11-2020,42,0
16460,27-12-2020,3,0
16461,08-12-2020,22,0
16462,09-12-2020,21,0
16463,17-12-2020,13,0
16464,16-11-2020,44,0
16465,27-12-2020,3,0
16466,25-12-2020,5,0
16467,30-12-2020,0,0
16468,14-12-2020,16,0
16469,07-12-2020,23,0
16470,27-11-2020,33,0
16471,30-11-2020,30,0
16472,22-12-2020,8,0
16473,17-12-2020,13,0
16474,18-12-2020,12,0
16475,28-10-2020,63,0
16476,30-12-2020,0,0
16477,15-12-2020,15,0
16478,21-11-2020,39,0
16479,19-11-2020,41,0
16480,25-12-2020,5,0
16481,26-12-2020,4,0
16482,26-12-2020,4,0
16483,20-12-2020,10,0
16484,05-12-2020,25,0
16485,21-12-2020,9,0
16486,17-12-2020,13,0
16487,30-11-2020,30,0
16488,20-12-2020,10,0
16489,20-10-2020,71,0
16490,28-12-2020,2,0
16491,17-09-2020,104,1
16492,06-12-2020,24,0
16493,26-09-2020,95,1
16494,25-11-2020,35,0
16495,27-10-2020,64,0
16496,25-12-2020,5,0
16497,09-10-2020,82,0
16498,18-12-2020,12,0
16499,20-12-2020,10,0
16500,16-12-2020,14,0
16501,26-12-2020,4,0
16502,04-12-2020,26,0
16503,18-12-2020,12,0
16504,29-09-2020,92,1
16505,23-12-2020,7,0
16506,14-11-2020,46,0
16507,16-11-2020,44,0
16508,17-12-2020,13,0
16509,24-12-2020,6,0
16510,11-12-2020,19,0
16511,26-12-2020,4,0
16512,12-12-2020,18,0
16513,17-12-2020,13,0
16514,18-12-2020,12,0
16515,08-12-2020,22,0
16516,13-12-2020,17,0
16517,25-12-2020,5,0
16518,27-11-2020,33,0
16519,27-09-2020,94,1
16520,15-12-2020,15,0
16521,18-11-2020,42,0
16522,10-12-2020,20,0
16523,15-12-2020,15,0
16524,26-12-2020,4,0
16525,25-12-2020,5,0
16526,05-12-2020,25,0
16527,27-12-2020,3,0
16528,15-12-2020,15,0
16529,17-12-2020,13,0
16530,20-11-2020,40,0
16531,24-12-2020,6,0
16532,14-11-2020,46,0
16533,25-11-2020,35,0
16534,29-12-2020,1,0
16535,18-12-2020,12,0
16536,29-12-2020,1,0
16537,22-12-2020,8,0
16538,23-12-2020,7,0
16539,27-11-2020,33,0
16540,21-12-2020,9,0
16541,16-12-2020,14,0
16542,25-12-2020,5,0
16543,06-12-2020,24,0
16544,17-08-2020,135,1
16545,24-12-2020,6,0
16546,21-12-2020,9,0
16547,14-12-2020,16,0
16548,28-12-2020,2,0
16549,25-12-2020,5,0
16550,25-12-2020,5,0
16551,01-11-2020,59,0
16552,22-12-2020,8,0
16553,30-11-2020,30,0
16554,26-11-2020,34,0
16555,02-11-2020,58,0
16556,16-11-2020,44,0
16557,24-12-2020,6,0
16558,02-12-2020,28,0
16559,23-11-2020,37,0
16560,20-08-2020,132,1
16561,02-12-2020,28,0
16562,26-12-2020,4,0
16563,16-12-2020,14,0
16564,12-12-2020,18,0
16565,27-11-2020,33,0
16566,17-09-2020,104,1
16567,26-12-2020,4,0
16568,01-12-2020,29,0
16569,15-12-2020,15,0
16570,29-11-2020,31,0
16571,30-12-2020,0,0
16572,02-12-2020,28,0
16573,08-12-2020,22,0
16574,27-12-2020,3,0
16575,28-11-2020,32,0
16576,19-12-2020,11,0
16577,21-12-2020,9,0
16578,23-12-2020,7,0
16579,02-12-2020,28,0
16580,27-12-2020,3,0
16581,28-12-2020,2,0
16582,31-10-2020,60,0
16583,29-12-2020,1,0
16584,04-11-2020,56,0
16585,24-12-2020,6,0
16586,03-12-2020,27,0
16587,01-12-2020,29,0
16588,22-12-2020,8,0
16589,16-09-2020,105,1
16590,15-12-2020,15,0
16591,06-12-2020,24,0
16592,05-12-2020,25,0
16593,29-12-2020,1,0
16594,23-12-2020,7,0
16595,24-12-2020,6,0
16596,31-10-2020,60,0
16597,28-12-2020,2,0
16598,14-11-2020,46,0
16599,24-12-2020,6,0
16600,24-12-2020,6,0
16601,21-12-2020,9,0
16602,05-12-2020,25,0
16603,22-12-2020,8,0
16604,16-12-2020,14,0
16605,26-12-2020,4,0
16606,28-12-2020,2,0
16607,30-12-2020,0,0
16608,18-12-2020,12,0
16609,24-11-2020,36,0
16610,03-12-2020,27,0
16611,01-11-2020,59,0
16612,25-12-2020,5,0
16613,28-09-2020,93,1
16614,15-12-2020,15,0
16615,30-12-2020,0,0
16616,06-12-2020,24,0
16617,25-12-2020,5,0
16618,23-11-2020,37,0
16619,22-12-2020,8,0
16620,28-12-2020,2,0
16621,29-12-2020,1,0
16622,30-12-2020,0,0
16623,26-12-2020,4,0
16624,29-11-2020,31,0
16625,30-11-2020,30,0
16626,30-12-2020,0,0
16627,06-12-2020,24,0
16628,14-12-2020,16,0
16629,27-11-2020,33,0
16630,28-11-2020,32,0
16631,25-11-2020,35,0
16632,27-12-2020,3,0
16633,05-12-2020,25,0
16634,30-12-2020,0,0
16635,07-11-2020,53,0
16636,29-12-2020,1,0
16637,28-12-2020,2,0
16638,31-10-2020,60,0
16639,20-12-2020,10,0
16640,30-12-2020,0,0
16641,08-12-2020,22,0
16642,29-12-2020,1,0
16643,23-12-2020,7,0
16644,15-12-2020,15,0
16645,22-12-2020,8,0
16646,21-11-2020,39,0
16647,13-12-2020,17,0
16648,16-12-2020,14,0
16649,25-11-2020,35,0
16650,28-11-2020,32,0
16651,26-12-2020,4,0
16652,22-11-2020,38,0
16653,19-11-2020,41,0
16654,19-12-2020,11,0
16655,11-12-2020,19,0
16656,07-12-2020,23,0
16657,05-09-2020,116,1
16658,30-12-2020,0,0
16659,09-12-2020,21,0
16660,18-12-2020,12,0
16661,15-12-2020,15,0
16662,25-11-2020,35,0
16663,22-11-2020,38,0
16664,27-10-2020,64,0
16665,25-12-2020,5,0
16666,19-12-2020,11,0
16667,27-12-2020,3,0
16668,27-10-2020,64,0
16669,21-12-2020,9,0
16670,25-11-2020,35,0
16671,02-12-2020,28,0
16672,02-12-2020,28,0
16673,25-11-2020,35,0
16674,29-12-2020,1,0
16675,25-11-2020,35,0
16676,10-12-2020,20,0
16677,27-12-2020,3,0
16678,16-12-2020,14,0
16679,23-11-2020,37,0
16680,19-12-2020,11,0
16681,14-12-2020,16,0
16682,23-12-2020,7,0
16683,23-11-2020,37,0
16684,05-12-2020,25,0
16685,22-11-2020,38,0
16686,30-12-2020,0,0
16687,11-11-2020,49,0
16688,22-12-2020,8,0
16689,24-11-2020,36,0
16690,16-11-2020,44,0
16691,12-12-2020,18,0
16692,18-12-2020,12,0
16693,30-11-2020,30,0
16694,10-12-2020,20,0
16695,14-12-2020,16,0
16696,15-12-2020,15,0
16697,11-12-2020,19,0
16698,25-11-2020,35,0
16699,15-12-2020,15,0
16700,29-12-2020,1,0
16701,27-11-2020,33,0
16702,21-12-2020,9,0
16703,29-12-2020,1,0
16704,03-09-2020,118,1
16705,24-12-2020,6,0
16706,27-12-2020,3,0
16707,14-12-2020,16,0
16708,24-12-2020,6,0
16709,23-12-2020,7,0
16710,22-12-2020,8,0
16711,19-12-2020,11,0
16712,11-11-2020,49,0
16713,25-12-2020,5,0
16714,01-11-2020,59,0
16715,13-12-2020,17,0
16716,01-12-2020,29,0
16717,26-11-2020,34,0
16718,28-12-2020,2,0
16719,22-11-2020,38,0
16720,27-12-2020,3,0
16721,26-12-2020,4,0
16722,22-12-2020,8,0
16723,18-12-2020,12,0
16724,12-12-2020,18,0
16725,03-11-2020,57,0
16726,26-12-2020,4,0
16727,29-12-2020,1,0
16728,06-12-2020,24,0
16729,28-11-2020,32,0
16730,09-12-2020,21,0
16731,07-11-2020,53,0
16732,18-12-2020,12,0
16733,22-12-2020,8,0
16734,29-12-2020,1,0
16735,08-12-2020,22,0
16736,29-12-2020,1,0
16737,29-12-2020,1,0
16738,30-12-2020,0,0
16739,27-12-2020,3,0
16740,23-12-2020,7,0
16741,28-12-2020,2,0
16742,10-12-2020,20,0
16743,17-12-2020,13,0
16744,01-11-2020,59,0
16745,08-12-2020,22,0
16746,21-12-2020,9,0
16747,21-12-2020,9,0
16748,01-12-2020,29,0
16749,18-11-2020,42,0
16750,28-10-2020,63,0
16751,27-12-2020,3,0
16752,18-11-2020,42,0
16753,08-12-2020,22,0
16754,13-12-2020,17,0
16755,19-12-2020,11,0
16756,28-12-2020,2,0
16757,26-12-2020,4,0
16758,11-12-2020,19,0
16759,09-11-2020,51,0
16760,19-12-2020,11,0
16761,30-12-2020,0,0
16762,18-12-2020,12,0
16763,16-12-2020,14,0
16764,30-12-2020,0,0
16765,12-12-2020,18,0
16766,24-12-2020,6,0
16767,28-12-2020,2,0
16768,13-12-2020,17,0
16769,07-11-2020,53,0
16770,26-11-2020,34,0
16771,29-12-2020,1,0
16772,01-11-2020,59,0
16773,26-12-2020,4,0
16774,09-12-2020,21,0
16775,12-12-2020,18,0
16776,28-12-2020,2,0
16777,17-11-2020,43,0
16778,10-10-2020,81,0
16779,15-12-2020,15,0
16780,19-09-2020,102,1
16781,15-11-2020,45,0
16782,18-11-2020,42,0
16783,19-12-2020,11,0
16784,24-11-2020,36,0
16785,16-12-2020,14,0
16786,04-12-2020,26,0
16787,19-12-2020,11,0
16788,27-11-2020,33,0
16789,30-12-2020,0,0
16790,19-11-2020,41,0
16791,22-12-2020,8,0
16792,05-12-2020,25,0
16793,17-11-2020,43,0
16794,18-11-2020,42,0
16795,12-09-2020,109,1
16796,08-12-2020,22,0
16797,24-11-2020,36,0
16798,26-10-2020,65,0
16799,16-12-2020,14,0
16800,26-11-2020,34,0
16801,12-11-2020,48,0
16802,13-12-2020,17,0
16803,05-12-2020,25,0
16804,04-09-2020,117,1
16805,28-12-2020,2,0
16806,08-12-2020,22,0
16807,19-12-2020,11,0
16808,15-12-2020,15,0
16809,01-12-2020,29,0
16810,20-12-2020,10,0
16811,13-12-2020,17,0
16812,22-12-2020,8,0
16813,22-12-2020,8,0
16814,23-12-2020,7,0
16815,09-12-2020,21,0
16816,14-12-2020,16,0
16817,30-11-2020,30,0
16818,09-12-2020,21,0
16819,08-12-2020,22,0
16820,26-11-2020,34,0
16821,25-10-2020,66,0
16822,21-11-2020,39,0
16823,27-12-2020,3,0
16824,22-12-2020,8,0
16825,07-12-2020,23,0
16826,14-11-2020,46,0
16827,27-12-2020,3,0
16828,03-12-2020,27,0
16829,21-12-2020,9,0
16830,22-12-2020,8,0
16831,25-12-2020,5,0
16832,29-12-2020,1,0
16833,20-12-2020,10,0
16834,26-11-2020,34,0
16835,13-10-2020,78,0
16836,28-12-2020,2,0
16837,02-10-2020,89,0
16838,17-12-2020,13,0
16839,19-12-2020,11,0
16840,22-11-2020,38,0
16841,07-12-2020,23,0
16842,27-12-2020,3,0
16843,20-11-2020,40,0
16844,21-12-2020,9,0
16845,30-12-2020,0,0
16846,26-12-2020,4,0
16847,16-12-2020,14,0
16848,28-10-2020,63,0
16849,23-12-2020,7,0
16850,29-12-2020,1,0
16851,20-12-2020,10,0
16852,14-12-2020,16,0
16853,15-12-2020,15,0
16854,22-12-2020,8,0
16855,09-12-2020,21,0
16856,28-12-2020,2,0
16857,25-11-2020,35,0
16858,21-11-2020,39,0
16859,15-12-2020,15,0
16860,04-12-2020,26,0
16861,10-12-2020,20,0
16862,23-12-2020,7,0
16863,08-11-2020,52,0
16864,26-11-2020,34,0
16865,25-11-2020,35,0
16866,18-11-2020,42,0
16867,24-12-2020,6,0
16868,06-11-2020,54,0
16869,02-11-2020,58,0
16870,22-10-2020,69,0
16871,21-11-2020,39,0
16872,17-12-2020,13,0
16873,20-12-2020,10,0
16874,26-12-2020,4,0
16875,21-12-2020,9,0
16876,27-11-2020,33,0
16877,06-12-2020,24,0
16878,18-12-2020,12,0
16879,23-12-2020,7,0
16880,14-12-2020,16,0
16881,30-12-2020,0,0
16882,06-12-2020,24,0
16883,23-11-2020,37,0
16884,21-12-2020,9,0
16885,15-11-2020,45,0
16886,14-11-2020,46,0
16887,30-12-2020,0,0
16888,25-12-2020,5,0
16889,10-12-2020,20,0
16890,18-12-2020,12,0
16891,23-11-2020,37,0
16892,25-11-2020,35,0
16893,14-12-2020,16,0
16894,24-12-2020,6,0
16895,26-12-2020,4,0
16896,22-12-2020,8,0
16897,27-12-2020,3,0
16898,21-12-2020,9,0
16899,11-12-2020,19,0
16900,27-12-2020,3,0
16901,29-12-2020,1,0
16902,12-11-2020,48,0
16903,27-11-2020,33,0
16904,20-10-2020,71,0
16905,30-12-2020,0,0
16906,23-12-2020,7,0
16907,13-12-2020,17,0
16908,29-12-2020,1,0
16909,14-12-2020,16,0
16910,01-12-2020,29,0
16911,30-10-2020,61,0
16912,13-10-2020,78,0
16913,13-12-2020,17,0
16914,21-11-2020,39,0
16915,27-12-2020,3,0
16916,18-12-2020,12,0
16917,13-11-2020,47,0
16918,25-11-2020,35,0
16919,19-12-2020,11,0
16920,15-12-2020,15,0
16921,21-12-2020,9,0
16922,02-12-2020,28,0
16923,22-11-2020,38,0
16924,29-12-2020,1,0
16925,28-11-2020,32,0
16926,25-12-2020,5,0
16927,24-12-2020,6,0
16928,19-12-2020,11,0
16929,04-12-2020,26,0
16930,18-11-2020,42,0
16931,16-12-2020,14,0
16932,23-11-2020,37,0
16933,05-11-2020,55,0
16934,16-10-2020,75,0
16935,19-12-2020,11,0
16936,23-12-2020,7,0
16937,30-12-2020,0,0
16938,03-12-2020,27,0
16939,22-12-2020,8,0
16940,23-12-2020,7,0
16941,28-12-2020,2,0
16942,27-12-2020,3,0
16943,29-12-2020,1,0
16944,27-12-2020,3,0
16945,05-11-2020,55,0
16946,27-12-2020,3,0
16947,29-12-2020,1,0
16948,03-12-2020,27,0
16949,21-12-2020,9,0
16950,30-12-2020,0,0
16951,08-12-2020,22,0
16952,30-11-2020,30,0
16953,06-12-2020,24,0
16954,14-12-2020,16,0
16955,03-12-2020,27,0
16956,28-12-2020,2,0
16957,26-12-2020,4,0
16958,30-12-2020,0,0
16959,23-11-2020,37,0
16960,27-12-2020,3,0
16961,17-12-2020,13,0
16962,05-12-2020,25,0
16963,06-12-2020,24,0
16964,09-11-2020,51,0
16965,26-12-2020,4,0
16966,15-12-2020,15,0
16967,11-11-2020,49,0
16968,21-12-2020,9,0
16969,12-12-2020,18,0
16970,19-12-2020,11,0
16971,10-12-2020,20,0
16972,28-12-2020,2,0
16973,04-12-2020,26,0
16974,01-12-2020,29,0
16975,12-12-2020,18,0
16976,04-12-2020,26,0
16977,30-12-2020,0,0
16978,13-12-2020,17,0
16979,17-11-2020,43,0
16980,29-12-2020,1,0
16981,18-12-2020,12,0
16982,28-12-2020,2,0
16983,30-12-2020,0,0
16984,23-12-2020,7,0
16985,02-11-2020,58,0
16986,02-10-2020,89,0
16987,02-12-2020,28,0
16988,18-12-2020,12,0
16989,14-10-2020,77,0
16990,18-11-2020,42,0
16991,24-12-2020,6,0
16992,08-12-2020,22,0
16993,24-12-2020,6,0
16994,22-10-2020,69,0
16995,22-12-2020,8,0
16996,21-12-2020,9,0
16997,11-11-2020,49,0
16998,28-11-2020,32,0
16999,19-11-2020,41,0
17000,16-11-2020,44,0
17001,21-11-2020,39,0
17002,20-12-2020,10,0
17003,25-12-2020,5,0
17004,20-12-2020,10,0
17005,24-12-2020,6,0
17006,12-12-2020,18,0
17007,15-12-2020,15,0
17008,13-12-2020,17,0
17009,04-12-2020,26,0
17010,20-12-2020,10,0
17011,28-12-2020,2,0
17012,03-12-2020,27,0
17013,20-12-2020,10,0
17014,05-12-2020,25,0
17015,23-12-2020,7,0
17016,03-12-2020,27,0
17017,26-12-2020,4,0
17018,30-10-2020,61,0
17019,28-12-2020,2,0
17020,26-12-2020,4,0
17021,21-12-2020,9,0
17022,18-10-2020,73,0
17023,16-12-2020,14,0
17024,13-12-2020,17,0
17025,20-12-2020,10,0
17026,24-12-2020,6,0
17027,22-12-2020,8,0
17028,15-12-2020,15,0
17029,08-12-2020,22,0
17030,22-12-2020,8,0
17031,16-10-2020,75,0
17032,24-12-2020,6,0
17033,20-12-2020,10,0
17034,26-12-2020,4,0
17035,13-12-2020,17,0
17036,19-12-2020,11,0
17037,30-12-2020,0,0
17038,04-11-2020,56,0
17039,25-12-2020,5,0
17040,06-12-2020,24,0
17041,22-12-2020,8,0
17042,28-10-2020,63,0
17043,08-12-2020,22,0
17044,14-11-2020,46,0
17045,26-11-2020,34,0
17046,07-10-2020,84,0
17047,18-12-2020,12,0
17048,18-12-2020,12,0
17049,19-11-2020,41,0
17050,03-12-2020,27,0
17051,03-11-2020,57,0
17052,17-12-2020,13,0
17053,19-11-2020,41,0
17054,18-12-2020,12,0
17055,24-12-2020,6,0
17056,24-12-2020,6,0
17057,09-12-2020,21,0
17058,29-11-2020,31,0
17059,27-12-2020,3,0
17060,27-12-2020,3,0
17061,16-12-2020,14,0
17062,11-12-2020,19,0
17063,23-12-2020,7,0
17064,29-12-2020,1,0
17065,16-12-2020,14,0
17066,22-12-2020,8,0
17067,27-12-2020,3,0
17068,19-12-2020,11,0
17069,29-12-2020,1,0
17070,19-12-2020,11,0
17071,28-12-2020,2,0
17072,21-12-2020,9,0
17073,28-12-2020,2,0
17074,13-11-2020,47,0
17075,10-12-2020,20,0
17076,07-12-2020,23,0
17077,29-12-2020,1,0
17078,23-12-2020,7,0
17079,18-11-2020,42,0
17080,10-12-2020,20,0
17081,15-11-2020,45,0
17082,18-12-2020,12,0
17083,07-12-2020,23,0
17084,26-11-2020,34,0
17085,28-11-2020,32,0
17086,08-12-2020,22,0
17087,25-12-2020,5,0
17088,23-09-2020,98,1
17089,27-12-2020,3,0
17090,29-10-2020,62,0
17091,30-12-2020,0,0
17092,19-12-2020,11,0
17093,23-11-2020,37,0
17094,13-12-2020,17,0
17095,28-12-2020,2,0
17096,28-10-2020,63,0
17097,21-12-2020,9,0
17098,09-12-2020,21,0
17099,28-12-2020,2,0
17100,29-12-2020,1,0
17101,24-12-2020,6,0
17102,20-11-2020,40,0
17103,30-10-2020,61,0
17104,02-12-2020,28,0
17105,04-11-2020,56,0
17106,12-12-2020,18,0
17107,26-12-2020,4,0
17108,04-12-2020,26,0
17109,25-10-2020,66,0
17110,03-12-2020,27,0
17111,25-11-2020,35,0
17112,13-12-2020,17,0
17113,29-12-2020,1,0
17114,06-12-2020,24,0
17115,03-12-2020,27,0
17116,02-12-2020,28,0
17117,15-12-2020,15,0
17118,13-11-2020,47,0
17119,25-12-2020,5,0
17120,16-12-2020,14,0
17121,27-12-2020,3,0
17122,11-11-2020,49,0
17123,23-12-2020,7,0
17124,18-11-2020,42,0
17125,14-12-2020,16,0
17126,24-12-2020,6,0
17127,28-12-2020,2,0
17128,02-11-2020,58,0
17129,14-12-2020,16,0
17130,20-12-2020,10,0
17131,30-12-2020,0,0
17132,08-11-2020,52,0
17133,22-11-2020,38,0
17134,12-11-2020,48,0
17135,10-12-2020,20,0
17136,27-12-2020,3,0
17137,21-12-2020,9,0
17138,13-12-2020,17,0
17139,26-12-2020,4,0
17140,30-12-2020,0,0
17141,14-12-2020,16,0
17142,19-12-2020,11,0
17143,25-12-2020,5,0
17144,29-11-2020,31,0
17145,05-11-2020,55,0
17146,21-12-2020,9,0
17147,12-12-2020,18,0
17148,22-12-2020,8,0
17149,27-12-2020,3,0
17150,08-11-2020,52,0
17151,17-12-2020,13,0
17152,28-12-2020,2,0
17153,16-11-2020,44,0
17154,30-10-2020,61,0
17155,12-12-2020,18,0
17156,20-12-2020,10,0
17157,27-12-2020,3,0
17158,14-10-2020,77,0
17159,21-11-2020,39,0
17160,30-12-2020,0,0
17161,12-12-2020,18,0
17162,22-12-2020,8,0
17163,24-12-2020,6,0
17164,14-12-2020,16,0
17165,22-11-2020,38,0
17166,15-11-2020,45,0
17167,28-12-2020,2,0
17168,28-11-2020,32,0
17169,05-12-2020,25,0
17170,08-11-2020,52,0
17171,30-12-2020,0,0
17172,30-11-2020,30,0
17173,22-12-2020,8,0
17174,07-12-2020,23,0
17175,04-12-2020,26,0
17176,17-11-2020,43,0
17177,10-12-2020,20,0
17178,14-12-2020,16,0
17179,30-12-2020,0,0
17180,29-11-2020,31,0
17181,17-12-2020,13,0
17182,09-12-2020,21,0
17183,28-12-2020,2,0
17184,21-12-2020,9,0
17185,17-12-2020,13,0
17186,14-12-2020,16,0
17187,07-12-2020,23,0
17188,16-11-2020,44,0
17189,29-12-2020,1,0
17190,24-12-2020,6,0
17191,23-12-2020,7,0
17192,20-12-2020,10,0
17193,23-12-2020,7,0
17194,14-10-2020,77,0
17195,20-12-2020,10,0
17196,30-11-2020,30,0
17197,06-12-2020,24,0
17198,20-12-2020,10,0
17199,04-10-2020,87,0
17200,20-12-2020,10,0
17201,17-11-2020,43,0
17202,30-12-2020,0,0
17203,12-10-2020,79,0
17204,27-12-2020,3,0
17205,05-12-2020,25,0
17206,05-12-2020,25,0
17207,29-12-2020,1,0
17208,13-12-2020,17,0
17209,07-12-2020,23,0
17210,12-12-2020,18,0
17211,30-12-2020,0,0
17212,13-12-2020,17,0
17213,03-12-2020,27,0
17214,28-11-2020,32,0
17215,21-12-2020,9,0
17216,09-12-2020,21,0
17217,15-11-2020,45,0
17218,17-12-2020,13,0
17219,19-12-2020,11,0
17220,13-10-2020,78,0
17221,27-12-2020,3,0
17222,23-11-2020,37,0
17223,16-12-2020,14,0
17224,14-11-2020,46,0
17225,02-12-2020,28,0
17226,29-12-2020,1,0
17227,30-12-2020,0,0
17228,21-12-2020,9,0
17229,29-12-2020,1,0
17230,26-11-2020,34,0
17231,15-12-2020,15,0
17232,29-12-2020,1,0
17233,11-12-2020,19,0
17234,01-12-2020,29,0
17235,24-12-2020,6,0
17236,05-12-2020,25,0
17237,28-12-2020,2,0
17238,01-12-2020,29,0
17239,19-12-2020,11,0
17240,07-11-2020,53,0
17241,23-12-2020,7,0
17242,21-11-2020,39,0
17243,21-12-2020,9,0
17244,26-12-2020,4,0
17245,07-10-2020,84,0
17246,27-12-2020,3,0
17247,24-10-2020,67,0
17248,06-12-2020,24,0
17249,18-12-2020,12,0
17250,03-12-2020,27,0
17251,29-11-2020,31,0
17252,14-12-2020,16,0
17253,22-12-2020,8,0
17254,28-12-2020,2,0
17255,30-12-2020,0,0
17256,20-12-2020,10,0
17257,13-12-2020,17,0
17258,20-12-2020,10,0
17259,21-12-2020,9,0
17260,29-12-2020,1,0
17261,06-12-2020,24,0
17262,16-12-2020,14,0
17263,11-11-2020,49,0
17264,30-11-2020,30,0
17265,30-11-2020,30,0
17266,01-12-2020,29,0
17267,06-11-2020,54,0
17268,24-12-2020,6,0
17269,27-12-2020,3,0
17270,24-11-2020,36,0
17271,07-12-2020,23,0
17272,23-10-2020,68,0
17273,10-12-2020,20,0
17274,18-12-2020,12,0
17275,13-12-2020,17,0
17276,15-12-2020,15,0
17277,18-12-2020,12,0
17278,19-11-2020,41,0
17279,14-12-2020,16,0
17280,29-12-2020,1,0
17281,30-12-2020,0,0
17282,09-11-2020,51,0
17283,28-12-2020,2,0
17284,28-12-2020,2,0
17285,25-11-2020,35,0
17286,20-12-2020,10,0
17287,01-12-2020,29,0
17288,28-12-2020,2,0
17289,30-11-2020,30,0
17290,06-12-2020,24,0
17291,04-11-2020,56,0
17292,14-08-2020,138,1
17293,28-12-2020,2,0
17294,16-11-2020,44,0
17295,27-11-2020,33,0
17296,23-10-2020,68,0
17297,10-12-2020,20,0
17298,12-12-2020,18,0
17299,20-12-2020,10,0
17300,14-12-2020,16,0
17301,20-12-2020,10,0
17302,17-12-2020,13,0
17303,16-12-2020,14,0
17304,28-12-2020,2,0
17305,17-11-2020,43,0
17306,14-11-2020,46,0
17307,13-11-2020,47,0
17308,22-12-2020,8,0
17309,28-10-2020,63,0
17310,28-12-2020,2,0
17311,20-10-2020,71,0
17312,27-11-2020,33,0
17313,14-12-2020,16,0
17314,19-12-2020,11,0
17315,29-08-2020,123,1
17316,16-12-2020,14,0
17317,21-12-2020,9,0
17318,01-10-2020,90,0
17319,08-12-2020,22,0
17320,10-12-2020,20,0
17321,27-12-2020,3,0
17322,30-12-2020,0,0
17323,23-11-2020,37,0
17324,20-10-2020,71,0
17325,20-12-2020,10,0
17326,23-11-2020,37,0
17327,19-12-2020,11,0
17328,01-12-2020,29,0
17329,28-11-2020,32,0
17330,14-12-2020,16,0
17331,17-12-2020,13,0
17332,06-12-2020,24,0
